image_id,street,citi,n_citi,bed,bath,sqft,price
377,23056 Leonora Drive,"Woodland Hills, CA",410,3,4,2890,1475000
378,15529 LA MAIDA Street,"Encino, CA",114,3,2,1445,1150000
379,7332 PACIFIC VIEW Drive,"Los Angeles, CA",207,3,2,1400,1395000
380,9151 DINSDALE Street,"Downey, CA",103,4,5,4329,1400000
381,11260 REGENT Street,"Los Angeles, CA",207,3,2,1771,1195000
382,5356 OVERING Drive,"Woodland Hills, CA",410,4,5,2934,1249000
383,690 Rim Road Road,"Pasadena, CA",274,3,2.1,2569,1250000
384,5853 Flambeau Road,"Rancho Palos Verdes, CA",301,3,2,1612,1289000
385,434 Newport Avenue,"Long Beach, CA",204,7,6,3200,1450000
386,4401 Leydon Avenue,"Woodland Hills, CA",410,6,3.1,3070,1350000
387,5326 S MULLEN Avenue,"Los Angeles, CA",207,3,2,1677,1149000
388,3716 LOADSTONE Drive,"Sherman Oaks, CA",346,2,2,1628,995000
389,3515 FERNCROFT Road,"Los Angeles, CA",207,3,2.1,1223,999999
390,3760 ROSEWOOD Avenue,"Los Angeles, CA",207,2,1.1,1274,1325000
391,2160 Clifford Street,"Los Angeles, CA",207,2,2.1,1774,1125000
392,620 FLINT Avenue,"Long Beach, CA",204,3,3,2596,1250000
393,3145 Chadney Drive,"Glendale, CA",126,3,2,1861,1184888
394,261 N Canyon Boulevard,"Monrovia, CA",221,4,5.1,3677,1329900
395,17459 Hatteras Street,"Encino, CA",114,5,4,2200,999000
396,5150 Windermere Avenue,"Los Angeles, CA",207,4,2.1,2031,1380000
397,21047 Dumetz Road,"Woodland Hills, CA",410,4,4.1,3154,1119000
398,3274 Garden Avenue,"Los Angeles, CA",207,4,3,2500,1255000
399,10126 Vanalden Avenue,"Northridge, CA",247,4,3,3176,999900
400,1847 E DEL MAR Boulevard,"Pasadena, CA",274,3,2,1052,995000
401,22727 Benner Avenue,"Torrance, CA",376,5,3,2388,1399000
402,2879 SOPER Drive,"Los Angeles, CA",207,3,2,1827,1350000
403,29004 Acanthus Court,"Agoura Hills, CA",3,5,3.1,3146,1249000
404,279 W Kenneth Road,"Glendale, CA",126,4,2.1,2398,1349000
405,8338 Standard Place,"Sunland, CA",364,4,5,3343,995000
406,959 W Hillcrest Boulevard,"Monrovia, CA",221,4,2.1,2680,1138000
407,3020 Sagamore Way,"Los Angeles, CA",207,3,3,1954,1075000
408,5100 Alhama Drive,"Woodland Hills, CA",410,5,4,3009,1254888
409,1530 N Hibiscus Avenue,"Azusa, CA",23,5,4.1,4584,1349000
410,1804 Calle Belleza,"Rowland Heights, CA",315,4,3,3126,1148000
411,2050 Bel Aire Drive,"Glendale, CA",126,3,3.1,2106,1349900
412,10937 Pickford Way,"Culver City, CA",94,2,1,1053,1050000
413,13338 Sylvan Street,"Valley Glen, CA",385,4,3,2324,1174950
414,2432 E Orange Grove Boulevard,"Pasadena, CA",274,4,2,2097,1259000
415,22526 Friar Street,"Woodland Hills, CA",410,5,3.1,2862,1349000
416,30050 Sagecrest Way,"Castaic, CA",70,5,4.1,3154,1160000
417,947 Kingsley Drive,"Arcadia, CA",16,3,2,2074,1299990
418,440 Prospect Avenue,"Monrovia, CA",221,3,2.1,2728,1250000
419,9659 E Camino Real Avenue,"Arcadia, CA",16,5,6,3543,1350000
420,817 Terraine Avenue,"Long Beach, CA",204,3,2,1817,1189000
421,5207 Nestle Avenue,"Tarzana, CA",366,4,3,2455,1295000
422,824 N Parish Place,"Burbank, CA",52,4,3,2012,1099000
423,4500 Stark Avenue,"Woodland Hills, CA",410,3,2.1,2061,1250000
424,20656 Shepherd Hills Drive,"Diamond Bar, CA",102,5,6,3467,1480000
425,1734 Vallecito Drive,"Hacienda Heights, CA",136,5,6,5629,1480000
426,1149 S LUCERNE,"Los Angeles, CA",207,3,2,1700,1395000
427,4825 Newcastle Avenue,"Encino, CA",114,3,2.1,2202,1195000
428,3904 S Sycamore Avenue,"Los Angeles, CA",207,5,5,3506,1395000
429,1724 S BEDFORD Street,"Los Angeles, CA",207,3,2,1467,1495000
430,18771 Juniper Springs Drive,"Canyon Country, CA",63,4,3.1,3144,1050000
431,359 Orizaba Avenue,"Long Beach, CA",204,5,4,2126,1299000
432,6749 GILL Way,"Los Angeles, CA",207,3,4,1859,1199000
433,8410 Grenoble Street,"Sunland, CA",364,4,2,1990,1135000
434,1045 El Vago Street,"La Canada Flintridge, CA",165,3,2,1818,1399000
435,912 Adelante Avenue,"Los Angeles, CA",207,3,2,1530,995000
436,1131 Volante Drive,"Arcadia, CA",16,3,2,1973,1258888
437,6222 Mammoth Avenue,"Van Nuys, CA",387,4,4,2619,1099000
438,3032 Future Place,"Los Angeles, CA",207,5,3,2142,1100000
439,1028 N Valley Street,"Burbank, CA",52,4,4,2097,1445000
440,23361 Aetna Street,"Woodland Hills, CA",410,4,3.2,2481,999999
441,12811 Rubens Avenue,"Los Angeles, CA",207,3,1,1200,1090000
442,2935 WEST VIEW Street,"Los Angeles, CA",207,5,3.1,2374,1350000
443,1731 VERDUGO,"La Canada Flintridge, CA",165,3,2,1432,1395000
444,215 Granada Avenue,"Long Beach, CA",204,2,2,1145,1100000
445,700 S Trona Avenue,"West Covina, CA",397,5,2,2843,1050000
446,669 W Glenoaks Boulevard,"Glendale, CA",126,3,2,1391,1050000
447,15980 Valley Wood Road,"Sherman Oaks, CA",346,3,2.1,2706,1479900
448,806 NAVY Street,"Santa Monica, CA",337,2,1,860,1395000
449,451 Camillo Road,"Sierra Madre, CA",347,3,2,1641,1125000
450,3768 Linden Avenue,"Long Beach, CA",204,4,3,4051,1295000
451,4954 Chimineas Avenue,"Tarzana, CA",366,5,4.1,3262,1349000
452,5023 Doman Avenue,"Tarzana, CA",366,3,2,1890,998000
453,812 N Electric Avenue,"Alhambra, CA",6,5,3,2629,1088000
454,21205 Sundance Street,"Walnut, CA",395,3,3,2479,998000
455,1029 Arlington Avenue,"Los Angeles, CA",207,5,1.1,2252,1199000
456,2720 Somerset Place,"Rowland Heights, CA",315,5,4.1,3300,1350000
457,202 N SERRANO Avenue,"Los Angeles, CA",207,3,2,1554,1050000
458,10009 WESTWANDA Drive,"Beverly Hills, CA",35,2,2,1200,1150000
459,5436 GEYSER Avenue,"Tarzana, CA",366,3,2,1764,1189000
460,1126 MAGNOLIA Avenue,"Los Angeles, CA",207,4,2.1,2092,1100000
461,1731 WESTMORELAND,"Los Angeles, CA",207,6,3,3439,1250000
462,6440 S Holt Avenue,"Los Angeles, CA",207,4,3.1,3101,1400000
463,4830 Sawtelle Blvd,"Culver City, CA",94,2,2,1319,1029999
464,5336 Ethel Avenue,"Sherman Oaks, CA",346,3,2.1,1875,1399000
465,44 W Bonita Avenue,"Sierra Madre, CA",347,2,2,1262,1100000
466,4221 DON JOSE Drive,"Los Angeles, CA",207,3,3,2186,1410000
467,3343 ROWENA Avenue,"Los Angeles, CA",207,2,2.1,1538,1175000
468,4841 Minden Place,"Los Angeles, CA",207,4,3.1,2433,1449000
469,5674 Towers Street,"Torrance, CA",376,4,2,1784,1120000
470,1335 N New Hampshire Avenue,"Los Angeles, CA",207,2,2,2024,1499000
471,4219 E 6TH Street,"Long Beach, CA",204,4,3,2013,995000
472,706 MARR Street,"Venice, CA",389,1,1,499,1194000
473,5234 LENNOX Avenue,"Sherman Oaks, CA",346,3,2,1942,1298000
474,3469 MANDEVILLE CANYON Road,"Los Angeles, CA",207,4,3,2340,1399000
475,1109 CORONADO Terrace,"Los Angeles, CA",207,4,3,2162,1479000
476,3062 GLENHURST Avenue,"Los Angeles, CA",207,2,2,1163,999000
477,1028 S WILTON Place,"Los Angeles, CA",207,4,2,2578,1349000
478,4606 SAN FELICIANO Drive,"Woodland Hills, CA",410,4,3.1,2830,1299000
479,565 Laguna Road,"Pasadena, CA",274,4,4,2730,1788800
480,5202 S Chariton Avenue,"Inglewood, CA",155,4,3,3415,1899999
481,5923 W 76th Street,"Westchester, CA",400,3,2,2200,1750000
482,12147 Tiara Street,"Valley Village, CA",386,6,4.1,3936,1800000
483,435 N ARDEN,"Los Angeles, CA",207,4,3,2425,1699000
484,825 S MUIRFIELD Road,"Los Angeles, CA",207,3,2,1928,1925000
485,10327 LAURISTON Avenue,"Los Angeles, CA",207,2,2,1267,1699000
486,432 E Sacramento Street,"Altadena, CA",10,4,4.1,3198,1600000
487,253 Seville Court,"Glendora, CA",127,4,4.1,4472,1612990
488,700 Alabama Street,"San Gabriel, CA",323,4,4,2825,1800000
489,611 N CURSON Avenue,"Los Angeles, CA",207,2,1,957,1499000
490,2355 OCEAN Avenue,"Venice, CA",389,2,2,1600,1700000
491,2401 W 102ND Street,"Inglewood, CA",155,4,2,2900,1600000
492,351 Daroca Avenue,"Long Beach, CA",204,3,2,1550,1590000
493,160 Club Road,"Pasadena, CA",274,4,3,3122,1499900
494,3908 Carpenter Avenue,"Studio City, CA",360,3,2,1762,1585000
495,2449 Via Cielo,"Hacienda Heights, CA",136,7,5.2,5326,1588000
496,2528 Semana,"La Verne, CA",176,5,6.1,5640,1748800
497,1347 5th Avenue,"Los Angeles, CA",207,4,1.1,2317,1518800
498,23283 Erwin Street,"Woodland Hills, CA",410,4,2.1,3500,1699000
499,3831 ALOHA Street,"Los Angeles, CA",207,3,2,1776,1650000
500,126 N MARTEL Avenue,"Los Angeles, CA",207,3,2,2200,1795000
501,14701 HARTSOOK Street,"Sherman Oaks, CA",346,5,4.1,4380,1898000
502,3603 SEAHORN Drive,"Malibu, CA",212,3,2,1872,1995000
503,2020 CASTILIAN Drive,"Los Angeles, CA",207,3,3,2555,1899000
504,271 LA FOLLETTE Drive,"Los Angeles, CA",207,4,3,1820,1599000
505,631 Caleb Street,"Glendale, CA",126,5,3.1,5001,1595000
506,14 Mustang Road,"Rancho Palos Verdes, CA",301,3,3,3050,1790000
507,12802 Albers Street,"Valley Village, CA",386,4,3,2142,1549000
508,14720 Horticultural Drive,"Hacienda Heights, CA",136,4,6,4351,1680000
509,1932 S CRESCENT HEIGHTS,"Los Angeles, CA",207,3,2.1,2092,1649999
510,2335 Kenilworth Avenue,"Los Angeles, CA",207,3,2.1,1996,1999999
511,28315 San Nicolas Drive,"Rancho Palos Verdes, CA",301,4,2.1,2109,1898000
512,5028 Sunnyslope Avenue,"Sherman Oaks, CA",346,4,4.1,3181,1899900
513,445 N SWEETZER Avenue,"Los Angeles, CA",207,4,3,2089,1650000
514,12454 RUBENS Avenue,"Los Angeles, CA",207,4,4,2100,1550000
515,1348 Wierfield Drive,"Pasadena, CA",274,5,5,4614,1698000
516,308 N Francisca Avenue,"Redondo Beach, CA",305,4,3,1718,1599000
517,239 N Alta Vista Avenue,"Monrovia, CA",221,4,4.1,3495,1739000
518,1645 GOLDEN GATE Avenue,"Los Angeles, CA",207,4,2,2562,1995000
519,4 Chaparral Lane,"Rancho Palos Verdes, CA",301,4,4.1,3583,1888000
520,1724 S BEDFORD Street,"Los Angeles, CA",207,3,2,1467,1495000
521,5314 Middlecrest Road,"Rancho Palos Verdes, CA",301,4,3.1,2788,1890000
522,2700 COOLIDGE Avenue,"Los Angeles, CA",207,4,3,2580,1695000
523,8300 Saran Drive,"Playa del Rey, CA",289,3,3,2852,1695000
524,2511 Hermosita Drive,"Glendale, CA",126,4,4,3038,1995000
525,1225 Oaklawn Road,"Arcadia, CA",16,2,2,2595,1980000
526,245 W Naomi Avenue,"Arcadia, CA",16,4,2,2029,1898000
527,3570 Heroic Drive,"Rancho Palos Verdes, CA",301,3,2,1922,1550000
528,2400 Via Carrillo,"Palos Verdes Estates, CA",269,5,2.1,3146,1849000
529,13426 Lanning Drive,"Whittier, CA",404,7,3,2101,1599900
530,4237 Hazeltine Avenue,"Sherman Oaks, CA",346,3,2,2077,1699000
531,5423 Buffalo Avenue,"Sherman Oaks, CA",346,3,3,2500,1699000
532,16031 Live Oak Springs Canyon Road,"Canyon Country, CA",63,3,2,1857,1900000
533,2758 BURKSHIRE Avenue,"Los Angeles, CA",207,4,2.1,1953,1795000
534,3400 CLUB Drive,"Los Angeles, CA",207,3,2,2029,1595000
535,4411 W Jacaranda Avenue,"Burbank, CA",52,4,3,2300,1599000
536,1114 Oak Knoll Road,"Pomona, CA",290,6,5,4605,1600000
537,2114 BUTLER Avenue,"Los Angeles, CA",207,3,3.1,2367,1649000
538,708 Nowita Place,"Venice, CA",389,3,2,1250,1550000
539,10459 Camarillo Street,"Toluca Lake, CA",374,3,2.1,2641,1549000
540,10046 La Canada Way,"Shadow Hills, CA",344,6,7,5265,1980000
541,2150 Melville Drive,"San Marino, CA",328,4,2,2334,1799000
542,12015 Mirabe Way,"Porter Ranch, CA",292,5,4,3363,1649995
543,62 62nd Place,"Long Beach, CA",204,3,4,2196,1599000
544,1701 Havemeyer Lane,"Redondo Beach, CA",305,2,1,878,1550000
545,2052 Rusty Spur Road,"Diamond Bar, CA",102,6,6.1,4990,1999000
546,1335 N New Hampshire Avenue,"Los Angeles, CA",207,2,2,2024,1499000
547,1763 S GARTH Avenue,"Los Angeles, CA",207,3,2,1723,1600000
548,130 WAVECREST Avenue,"Venice, CA",389,1,1,848,1645000
549,1617 S SHERBOURNE Drive,"Los Angeles, CA",207,3,2,2013,1752000
550,620 VERNON Avenue,"Venice, CA",389,3,2,1600,1625000
551,3923 BLEDSOE Avenue,"Los Angeles, CA",207,3,3,2318,1570000
552,9617 YOAKUM Drive,"Beverly Hills, CA",35,3,2,1530,1795000
553,3423 Barhite Street,"Pasadena, CA",274,3,2,2358,1599000
554,1311 Braeridge Drive,"Beverly Hills, CA",35,3,2.1,1360,1599000
555,820 9th Street,"Hermosa Beach, CA",142,3,2,1894,1499000
556,8060 Clinton Street,"Los Angeles, CA",207,3,3.1,1816,1995000
557,20445 Holcroft Drive,"Walnut, CA",395,5,4,4201,1550000
558,3 Skyline Drive,"Burbank, CA",52,4,3.1,3692,1550000
559,5506 VENICE,"Los Angeles, CA",207,2,2,2184,1600000
560,28327 FOOTHILL Drive,"Agoura Hills, CA",3,4,3,3697,1975000
561,12853 WALSH Avenue,"Los Angeles, CA",207,4,3,2536,1998000
562,9270 AIRDROME Street,"Los Angeles, CA",207,3,2,1897,1795000
563,10630 FLAXTON Street,"Culver City, CA",94,3,2,1918,1799000
564,154 N LE DOUX Road,"Beverly Hills, CA",35,3,2,1984,1799000
565,433 S WILTON Place,"Los Angeles, CA",207,3,3,2816,1585000
566,918 Appalachian,"Claremont, CA",81,5,4.1,4502,1598800
567,450 N Paulina Avenue,"Redondo Beach, CA",305,4,2,1792,1749000
568,3744 Military Avenue,"Los Angeles, CA",207,4,3,1759,1545000
569,122 W Le Roy Avenue,"Arcadia, CA",16,5,4.1,3787,1888888
570,20151 Via Medici,"Porter Ranch, CA",292,5,5,4721,1850000
571,4938 SHENANDOAH Avenue,"Los Angeles, CA",207,5,5,3342,1775000
572,11418 SEGRELL Way,"Culver City, CA",94,3,3,1835,1549000
573,1253 S STANLEY Avenue,"Los Angeles, CA",207,5,4,2300,1999000
574,1736 ENSLEY Avenue,"Los Angeles, CA",207,3,2,1661,1895000
575,1628 Wayne Avenue,"South Pasadena, CA",355,4,3,2171,1887000
576,14712 Addison Street,"Sherman Oaks, CA",346,4,5,2700,1865000
577,4046 STRAWBERRY Place,"Encino, CA",114,5,5,7800,1895000
578,657 LILLIAN Way,"Los Angeles, CA",207,2,2,1352,1649000
579,3818 BENEDICT CANYON Drive,"Sherman Oaks, CA",346,4,3.1,3279,1795000
580,3442 CAROLINE Avenue,"Culver City, CA",94,3,4,2722,1995000
581,8011 FAREHOLM Drive,"Los Angeles, CA",207,3,2,1416,1698000
582,3892 FRANKLIN Avenue,"Los Angeles, CA",207,3,3,2675,1990000
583,5659 HOLLY OAK Drive,"Los Angeles, CA",207,4,5,2871,1698000
584,4817 CARPENTER Avenue,"Valley Village, CA",386,3,3,3097,1799000
585,250 Monte Vista Lane,"Sierra Madre, CA",347,4,2,2642,1795000
586,11948 Beatrice,"Culver City, CA",94,4,4,3035,1999999
587,401 N Martel Avenue,"Los Angeles, CA",207,3,2,1621,1599000
588,15433 Tetley St,"Rowland Heights, CA",315,5,5,4503,1500000
589,23860 Canyon Vista,"Diamond Bar, CA",102,6,4,4368,1798000
590,4339 GENTRY Avenue,"Studio City, CA",360,4,3.1,3048,1649000
591,1370 Bentley Court,"West Covina, CA",397,5,5,4403,1800000
592,5320 IRONWOOD Street,"Rancho Palos Verdes, CA",301,4,3,1929,1525000
593,1390 AVENIDA DE CORTEZ,"Pacific Palisades, CA",263,3,2,2097,1700000
594,6241 MARYLAND Drive,"Los Angeles, CA",207,3,2,2350,1950000
595,4419 PARK ALISAL,"Calabasas, CA",54,5,3.1,3291,1579000
596,2923 GRAYSON Avenue,"Venice, CA",389,3,2,2055,1975000
597,3480 Troy Drive,"Los Angeles, CA",207,3,2.1,1850,1625000
598,2954 Zane Grey,"Altadena, CA",10,5,6,4359,1899000
599,19170 Hastings St,"Rowland Heights, CA",315,7,6.1,4824,1498000
600,2224 BEVERLY GLEN Place,"Los Angeles, CA",207,4,4,3096,1825000
601,7520 EARLDOM Avenue,"Playa del Rey, CA",289,4,2.3,2309,1549000
602,1621 Hi Point Street,"Los Angeles, CA",207,3,2,1690,1725000
603,8420 LOOKOUT MOUNTAIN Avenue,"Los Angeles, CA",207,5,5,3527,1999000
604,4729 MORELLA Avenue,"Valley Village, CA",386,5,5,4000,1895000
605,7460 MULHOLLAND Drive,"Los Angeles, CA",207,4,3,3098,1799000
606,4529 W 8TH Street,"Los Angeles, CA",207,3,3,2030,1575000
607,1825 S HAYWORTH Avenue,"Los Angeles, CA",207,3,2,1787,1550000
608,3029 Via Borica,"Palos Verdes Estates, CA",269,4,3,2906,1719000
609,26967 Alsace Drive,"Calabasas, CA",54,5,6,4994,1999900
610,729 N Kilkea Drive,"West Hollywood, CA",399,4,2,1944,1679000
611,551 INDIANA Avenue,"Venice, CA",389,4,2,1356,1995000
612,2810 Butler Avenue,"Los Angeles, CA",207,5,3,2450,1825000
613,1717 Idlewood Road,"Glendale, CA",126,3,3.1,2690,1897000
614,840 OLD LANDMARK Lane,"La Canada Flintridge, CA",165,3,4,2616,1645000
615,4956 HASKELL Avenue,"Encino, CA",114,5,5,4246,1950000
616,1470 LINDA VISTA Avenue,"Pasadena, CA",274,4,2,2535,1958000
617,9232 BEVERLYWOOD Street,"Los Angeles, CA",207,4,5,3837,1799000
618,2915 Somerset Place,"San Marino, CA",328,4,3,2678,1788000
619,409 Manford Way,"Pasadena, CA",274,4,2.1,2294,1499000
620,2460 Cumberland Road,"San Marino, CA",328,3,2,2097,1798000
621,345 W Lemon Avenue,"Arcadia, CA",16,3,2,1680,1880000
622,9226 Live Oak Avenue,"Temple City, CA",369,4,4.1,3824,1998000
623,136 N Valley St,"Burbank, CA",52,4,3.1,2366,1599000
624,905 S. Catalina Ave,"Redondo Beach, CA",305,5,3,2357,1950000
625,1713 Hill Drive,"Los Angeles, CA",207,4,3,2436,1695000
626,5132 Noble Avenue,"Sherman Oaks, CA",346,5,6,4000,1849000
627,636 W Lemon Avenue,"Arcadia, CA",16,2,1,1152,1530000
628,630 skyline Dr,"Diamond Bar, CA",102,6,5,4241,1530000
629,940 Virginia Street,"El Segundo, CA",112,3,2.1,2156,1897280
630,45150 Elm Ave Avenue,"Lancaster, CA",193,2,1,720,219900
631,3549 W K10,"Lancaster, CA",193,4,2,1178,249000
632,671 W AVENUE H8,"Lancaster, CA",193,4,2,1312,210000
633,44032 Raysack Avenue,"Lancaster, CA",193,3,2,1157,255000
634,671 W Avenue H8,"Lancaster, CA",193,4,2,1312,210000
635,44960 Foxton Avenue,"Lancaster, CA",193,4,2,1248,225000
636,10257 E Avenue S4,"Littlerock, CA",199,1,2,1036,239000
637,446 E Avenue R6,"Palmdale, CA",267,3,1.1,1044,229000
638,38727 Pond Avenue,"Palmdale, CA",267,4,1,1156,239900
639,40636 E 169th Street East Street,"Lancaster, CA",193,4,2,1384,250000
640,40903 E 169th Street,"Lancaster, CA",193,3,2,1320,224900
641,13135 E Avenue W-12,"Pearblossom, CA",277,3,2,1512,229900
642,17364 Valeport Avenue,"Lancaster, CA",193,3,2,1134,242900
643,45409 E 4th Street,"Lancaster, CA",193,4,2,1204,199000
644,45309 W 13th Street,"Lancaster, CA",193,3,1,938,229999
645,40500 E 159th Street,"Lancaster, CA",193,3,2,1134,230000
646,44133 Hardwood Avenue,"Lancaster, CA",193,3,1,1526,235000
647,38368 Maureen Street,"Palmdale, CA",267,3,2,1140,230000
648,44562 Andale Avenue,"Lancaster, CA",193,3,2,1107,210000
649,2004 Old Nadeau Road,"Palmdale, CA",267,1,1,556,250000
650,1451 W Ivesbrook Street,"Lancaster, CA",193,3,1,1030,225000
651,38609 E 11th Street,"Palmdale, CA",267,3,2,1590,219900
652,44144 E 3rd Street,"Lancaster, CA",193,4,2,1512,249900
653,429 E Lingard Street,"Lancaster, CA",193,4,2,1170,215000
654,1855 E Avenue Q12,"Palmdale, CA",267,3,1,983,245000
655,1214 E Avenue R3,"Palmdale, CA",267,3,1,1083,249900
656,41100 E 178th,"Lake Los Angeles, CA",188,4,2,1384,240000
657,44119 RODIN AVE,"Lancaster, CA",193,3,2,1568,230000
658,44347 Stanridge Avenue,"Lancaster, CA",193,3,1,943,204900
659,9177 E Ave S-10,"Littlerock, CA",199,2,1,680,199990
660,44145 Hardwood Avenue,"Lancaster, CA",193,3,1,1087,239000
661,45437 Andale Avenue,"Lancaster, CA",193,4,2,1204,255000
662,11813 Runnymede,"North Hollywood, CA",245,1,1,700,213000
663,45337 Bison Circle,"Lancaster, CA",193,3,2,1208,245000
664,45337 BISON CIR,"Lancaster, CA",193,3,2,1208,245000
665,38363 Rosemarie Street,"Palmdale, CA",267,3,1,1053,215000
666,1047 E Lingard Street,"Lancaster, CA",193,3,1,1184,244900
667,12260 Pearblossom Highway,"Pearblossom, CA",277,3,1,1000,226000
668,40955 E 159th Street,"Lancaster, CA",193,3,2,1320,239990
669,15605 Newmont Avenue,"Lancaster, CA",193,4,2,1300,244990
670,44809 Genoa Avenue,"Lancaster, CA",193,2,1,1443,239900
671,44758 Warren Court,"Lancaster, CA",193,3,2,1262,225000
672,45434 Genoa Avenue,"Lancaster, CA",193,3,1.1,988,223800
673,215 E Avenue J13,"Lancaster, CA",193,4,2,1164,218000
674,38703 Pond Avenue,"Palmdale, CA",267,3,1,1064,245000
675,39431 E 163rd Street,"Palmdale, CA",267,3,2,1134,240000
676,5123 W Avenue M2,"Lancaster, CA",193,3,1,1010,229900
677,44234 Fenhold Street,"Lancaster, CA",193,3,2,1296,239900
678,44331 Hardwood Avenue,"Lancaster, CA",193,4,2,1112,234990
679,44049 Hoban Avenue,"Lancaster, CA",193,4,2,1484,249900
680,45615 E 140th Street,"Lancaster, CA",193,3,1,1122,250000
681,40613 Fieldspring Street,"Lake Los Angeles, CA",188,3,2,1134,250000
682,3601 W Avenue K12,"Lancaster, CA",193,2,1,720,229900
683,10163 E Avenue Q14,"Littlerock, CA",199,2,1,825,219900
684,42816 W Yew Street,"Lancaster, CA",193,3,1,936,229900
685,38614 PUERTA AVE,"Palmdale, CA",267,3,2,1227,229900
686,43033 W 39th Street,"Lancaster, CA",193,2,1,720,210000
687,40101 Ronar Street,"Palmdale, CA",267,3,2,1456,199999
688,11410 BROOKSHIRE AVE,"Downey, CA",103,1,1,571,228000
689,47328 W 92nd Street,"Lancaster, CA",193,2,1,825,215000
690,45321 Kingtree Avenue,"Lancaster, CA",193,4,2,1400,249900
691,1133 West Avenue J15,"Lancaster, CA",193,4,2,1617,253900
692,40574 E 176th Street,"Lancaster, CA",193,3,2,1296,234999
693,45305 Century Circle,"Lancaster, CA",193,3,2,1068,244900
694,1108 W Ovington Street,"Lancaster, CA",193,3,1,936,218000
695,819 W Avenue J Avenue,"Lancaster, CA",193,3,1.1,1269,217000
696,1217 E Ave J5,"Lancaster, CA",193,3,2,1414,234900
697,39602 E 179th Street,"Lake Los Angeles, CA",188,3,2,1025,229900
698,44140 Stanridge Avenue,"Lancaster, CA",193,3,1,1036,225000
699,220 E Avenue P2,"Palmdale, CA",267,2,1,804,200560
700,330 E Avenue J13,"Lancaster, CA",193,3,1.1,1036,221000
701,38587 E 9th Street,"Palmdale, CA",267,3,1,988,239900
702,817 E Kildare Street,"Lancaster, CA",193,3,2,1179,229999
703,1150 W Avenue H11,"Lancaster, CA",193,3,1,1089,209900
704,39465 Frontier Circus Street,"Lake Los Angeles, CA",188,3,2,1118,234900
705,9006 E Avenue R8,"Littlerock, CA",199,2,1,720,209990
706,44433 Date Avenue,"Lancaster, CA",193,2,1,954,225000
707,9006 E AVENUE R8,"Littlerock, CA",199,2,1,720,209990
708,709 Woodgate Street,"Lancaster, CA",193,3,2,1334,220000
